image_name	wing_shape	back_pattern	upper_tail_color	bill_shape	upperparts_color	underparts_color	under_tail_color	tail_shape	throat_color	wing_pattern	nape_color	belly_color	tail_pattern	belly_pattern	primary_color	leg_color	bill_length	bill_color	size	crown_color	wing_color	back_color	breast_color	breast_pattern	eye_color	forehead_color	y_pred	y_true
Black_Throated_Sparrow_0094_107085.jpg	3	1	3	2	3	4	0	6	0	1	3	4	4	1	3	3	3	3	2	3	3	3	3	4	3	3	3	3
Marsh_Wren_0006_188126.jpg	1	0	3	2	3	2	0	3	2	2	3	2	3	3	3	3	1	3	2	3	3	3	4	3	3	3	8	8
Ivory_Gull_0045_49696.jpg	0	1	4	3	4	4	4	3	4	1	4	4	1	1	4	3	3	2	2	4	4	4	4	1	3	4	1	1
Ringed_Kingfisher_0004_72966.jpg	0	1	0	2	3	3	3	3	4	1	4	3	2	1	3	2	1	3	2	3	3	3	3	1	3	3	2	2
Red_Eyed_Vireo_0044_156708.jpg	0	4	0	5	3	4	0	3	4	4	2	4	0	1	3	3	3	3	2	0	3	3	4	1	3	3	5	5
Pied_Kingfisher_0061_72193.jpg	1	4	3	2	3	4	3	5	4	3	3	4	1	1	3	3	1	3	2	3	3	3	3	4	3	3	2	2
White_Breasted_Kingfisher_0117_73283.jpg	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	0	1	0	0	0	0	0	2	2
Blue_Headed_Vireo_0095_156092.jpg	1	1	3	5	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	5	5
Blue_Headed_Vireo_0087_156461.jpg	2	1	0	5	2	2	0	3	4	3	3	2	4	4	3	3	3	3	2	3	2	2	2	4	3	3	5	5
Pileated_Woodpecker_0008_180400.jpg	0	0	0	5	3	3	3	0	3	4	3	3	1	1	3	3	1	3	2	3	3	0	3	1	3	0	7	7
Pied_Kingfisher_0018_71657.jpg	2	2	3	2	3	3	3	5	4	2	3	3	2	4	3	3	2	3	2	3	3	3	3	4	3	3	2	2
Glaucous_Winged_Gull_0102_44579.jpg	5	1	3	1	3	4	3	2	4	1	4	4	4	1	3	2	1	2	3	4	3	4	4	1	3	4	1	1
Acadian_Flycatcher_0007_795600.jpg	0	1	0	5	3	3	0	3	3	3	2	3	1	1	2	3	3	3	2	2	3	3	3	1	3	2	0	0
Marsh_Wren_0099_188579.jpg	1	4	3	2	3	3	3	2	4	4	3	2	3	1	3	3	1	3	2	3	3	3	4	1	3	3	8	8
Glaucous_Winged_Gull_0124_44663.jpg	0	0	1	1	1	1	1	0	1	0	1	1	0	0	3	1	0	3	3	1	1	1	1	0	3	1	1	1
White_Crowned_Sparrow_0072_127080.jpg	1	4	0	2	3	4	3	3	4	3	4	4	1	1	4	2	3	2	2	3	3	3	4	1	3	3	3	3
Winter_Wren_0048_189683.jpg	2	1	3	5	3	3	3	3	3	3	3	3	3	1	3	3	3	3	2	3	3	3	3	1	3	3	8	8
Yellow_Bellied_Flycatcher_0060_42595.jpg	1	4	0	5	0	1	2	4	1	3	1	1	4	1	1	3	3	1	2	1	3	1	1	1	3	1	0	0
Nelson_Sharp_Tailed_Sparrow_0049_118033.jpg	2	4	0	2	3	3	3	3	2	4	3	3	0	4	3	3	3	3	2	3	3	0	3	2	3	3	3	3
Artic_Tern_0133_141069.jpg	2	1	4	1	4	4	4	1	4	1	3	4	1	1	4	1	1	1	3	3	4	4	4	1	3	3	4	4
Carolina_Wren_0049_186129.jpg	1	1	3	1	3	2	0	2	4	3	3	2	3	1	3	2	1	3	2	3	3	3	2	1	3	3	8	8
Pied_Kingfisher_0013_72114.jpg	0	3	3	2	3	4	3	5	4	3	3	4	1	1	3	0	1	3	2	3	3	3	3	4	3	4	2	2
Downy_Woodpecker_0048_184164.jpg	0	3	3	5	3	3	3	5	4	2	3	4	4	3	3	3	3	3	2	3	3	3	3	3	3	3	7	7
Nelson_Sharp_Tailed_Sparrow_0056_117974.jpg	2	0	0	5	3	3	3	3	4	4	3	3	1	4	3	2	3	3	2	3	3	0	3	1	3	3	3	3
Olive_Sided_Flycatcher_0009_796885.jpg	1	0	2	5	0	4	2	3	3	0	3	4	1	3	3	3	3	3	2	3	0	0	4	3	3	3	0	0
Chestnut_Sided_Warbler_0103_163669.jpg	0	1	3	2	2	3	3	0	3	4	3	3	0	1	3	3	3	3	2	2	3	2	3	1	3	2	6	6
Kentucky_Warbler_0068_795893.jpg	3	4	1	5	1	1	1	3	1	4	2	1	4	1	1	2	1	3	2	3	1	1	1	1	3	3	6	6
Common_Tern_0043_147753.jpg	2	0	4	2	3	4	1	1	4	1	3	4	1	1	3	3	1	3	2	1	3	0	4	1	3	3	4	4
Red_Headed_Woodpecker_0021_183454.jpg	2	1	3	5	3	4	3	0	1	4	1	4	1	1	3	3	1	3	2	1	3	3	4	1	3	1	7	7
Vermilion_Flycatcher_0011_42554.jpg	2	1	3	5	3	1	3	3	1	1	3	1	1	1	3	3	3	3	2	1	3	3	1	1	3	1	0	0
Ring_Billed_Gull_0083_51407.jpg	4	4	4	5	4	4	2	5	4	4	4	4	4	4	2	2	1	3	3	4	4	4	4	3	3	4	1	1
Myrtle_Warbler_0089_166896.jpg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0	0	0	0	0	0	6	6
Chestnut_Sided_Warbler_0101_164324.jpg	4	4	3	2	1	3	1	3	4	4	3	3	4	4	1	3	3	3	2	1	1	1	3	4	3	1	6	6
Pileated_Woodpecker_0080_180589.jpg	0	1	3	5	3	3	3	6	3	1	3	3	1	0	3	3	1	3	3	1	3	3	3	0	3	3	7	7
White_Breasted_Kingfisher_0036_73403.jpg	0	1	1	2	1	0	1	0	4	3	3	3	1	0	3	0	1	3	2	3	1	1	3	0	3	0	2	2
Acadian_Flycatcher_0005_29157.jpg	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	3	3	2	0	0	0	0	0	0	0	0	0
Least_Tern_0095_154680.jpg	5	1	4	2	4	4	4	1	4	0	3	4	1	1	4	2	1	1	3	3	4	4	4	1	3	4	4	4
Philadelphia_Vireo_0052_794774.jpg	0	1	2	5	2	1	2	3	1	1	0	1	1	1	2	0	3	2	2	0	2	2	1	1	3	2	5	5
Least_Tern_0104_152950.jpg	4	0	4	2	0	4	4	4	4	1	4	4	1	1	4	2	1	2	2	3	4	0	4	1	3	4	4	4
Marsh_Wren_0070_188205.jpg	1	2	2	2	3	4	3	2	3	2	3	3	2	1	3	3	3	3	2	3	3	0	3	1	3	3	8	8
Rock_Wren_0113_189204.jpg	2	4	3	5	3	3	3	2	3	3	3	3	3	4	3	3	1	3	2	3	3	3	3	4	3	3	8	8
Green_Kingfisher_0093_71185.jpg	0	4	2	2	2	3	4	5	4	2	2	3	4	4	3	3	1	3	2	2	2	2	3	1	3	2	2	2
Heermann_Gull_0142_45798.jpg	2	1	3	1	3	3	3	5	4	4	4	3	1	1	3	3	1	1	3	4	3	3	4	1	3	4	1	1
Heermann_Gull_0043_45939.jpg	0	1	3	5	3	3	3	0	3	1	3	3	1	1	3	3	3	3	3	3	3	3	3	0	3	3	1	1
Yellow_Bellied_Flycatcher_0021_795472.jpg	2	4	3	5	3	3	3	3	3	1	2	3	1	1	3	3	3	3	2	2	3	3	3	1	3	3	0	0
Least_Flycatcher_0062_30131.jpg	0	1	3	5	3	4	3	2	4	1	3	4	1	1	3	3	3	3	2	3	3	3	4	1	3	3	0	0
Black_Capped_Vireo_0024_155905.jpg	0	0	0	5	3	1	0	0	4	3	1	4	3	0	3	3	3	3	2	3	1	0	4	1	3	3	5	5
Black_Capped_Vireo_0040_797463.jpg	1	4	1	5	1	4	1	3	4	4	3	4	4	1	1	3	3	3	2	3	1	1	4	1	3	3	5	5
Black_Tern_0009_144046.jpg	2	0	3	5	3	3	3	5	3	0	3	3	1	1	3	3	1	3	2	3	0	0	3	1	3	3	4	4
Vermilion_Flycatcher_0012_42253.jpg	0	1	0	5	3	1	3	6	1	1	3	1	0	1	1	3	3	3	2	1	3	3	1	1	3	0	0	0
Slaty_Backed_Gull_0043_796009.jpg	4	2	3	3	2	2	2	4	1	3	2	2	2	3	1	3	2	3	1	2	3	2	2	2	2	2	1	1
Rock_Wren_0123_189405.jpg	1	4	3	5	3	3	3	4	3	4	3	3	4	4	3	3	3	3	2	3	3	3	3	4	3	3	8	8
Herring_Gull_0015_46353.jpg	0	1	0	1	4	4	4	0	4	1	4	4	1	1	4	0	1	1	3	4	4	4	4	1	1	4	6	1
Seaside_Sparrow_0020_120743.jpg	5	3	3	5	3	3	3	5	3	3	3	3	4	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3
Seaside_Sparrow_0062_796503.jpg	1	4	2	5	2	3	2	5	2	4	3	2	4	4	3	3	3	3	2	3	2	3	2	4	3	3	3	3
Blue_Headed_Vireo_0044_156080.jpg	0	4	0	5	1	4	1	3	4	3	0	0	0	0	1	3	3	3	2	3	1	1	4	1	3	3	5	5
Pine_Warbler_0065_172119.jpg	1	4	3	2	3	3	3	3	1	4	3	3	4	4	1	3	3	3	2	3	3	3	3	4	3	3	6	6
Slaty_Backed_Gull_0003_796032.jpg	2	4	3	1	3	4	3	5	4	4	4	4	4	1	3	2	1	3	3	4	3	3	4	1	3	4	1	1
Great_Crested_Flycatcher_0111_29543.jpg	0	4	2	5	2	1	0	6	3	4	2	1	1	1	3	3	1	3	3	3	2	2	0	0	3	3	0	0
Ivory_Gull_0108_49356.jpg	2	0	0	2	0	4	0	6	3	1	4	4	0	1	4	3	1	3	3	4	4	0	4	1	3	4	1	1
Herring_Gull_0094_47172.jpg	5	4	4	1	3	4	4	6	4	4	4	4	1	1	4	1	1	1	1	4	3	4	4	1	0	4	1	1
Forsters_Tern_0027_151456.jpg	2	1	3	5	3	4	3	5	4	1	4	4	4	1	4	3	1	3	2	4	3	3	4	1	3	4	4	4
Artic_Tern_0019_141922.jpg	4	1	4	2	4	4	0	1	4	1	3	4	1	1	4	1	1	1	3	3	4	4	4	1	3	3	4	4
Western_Gull_0115_54950.jpg	2	1	3	1	3	3	0	5	4	1	3	3	1	1	3	3	1	3	3	3	3	3	3	1	3	3	1	1
Scissor_Tailed_Flycatcher_0019_41936.jpg	4	1	3	5	3	0	3	1	4	3	3	0	4	0	3	3	1	3	2	4	3	3	0	0	3	4	0	0
Yellow_Throated_Vireo_0075_795004.jpg	1	4	3	5	3	1	3	3	1	4	1	1	4	4	3	3	3	3	2	1	3	1	1	1	3	1	5	5
Red_Eyed_Vireo_0061_157202.jpg	0	1	0	5	3	4	0	0	4	1	0	4	0	1	3	3	3	3	2	3	3	2	4	1	3	3	5	5
Henslow_Sparrow_0099_796567.jpg	0	0	0	1	0	3	0	0	4	0	0	4	0	1	1	1	3	3	2	1	0	0	3	3	3	1	3	3
Pileated_Woodpecker_0053_179960.jpg	1	1	0	2	3	3	3	3	4	4	3	3	1	1	3	3	1	3	2	1	3	3	3	1	3	1	7	7
Baird_Sparrow_0009_106882.jpg	2	3	3	5	3	3	3	3	3	3	3	3	1	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3
Nelson_Sharp_Tailed_Sparrow_0019_118066.jpg	0	4	3	5	3	0	3	3	0	1	2	0	1	0	3	0	1	3	2	0	3	3	0	0	3	0	3	3
White_Eyed_Vireo_0132_158908.jpg	1	1	3	5	3	3	3	5	3	4	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	5	5
Philadelphia_Vireo_0024_156645.jpg	2	1	3	2	1	1	1	4	4	4	3	1	4	4	2	3	1	3	2	2	3	1	1	4	3	3	6	5
White_Breasted_Kingfisher_0107_73265.jpg	0	0	1	2	1	0	1	0	4	0	3	0	1	0	1	0	2	3	2	3	1	0	0	0	3	3	2	2
House_Wren_0062_187194.jpg	1	1	0	5	3	3	3	3	3	3	3	3	3	1	3	2	3	3	2	3	3	3	3	1	3	3	8	8
Marsh_Wren_0043_188426.jpg	1	2	3	1	3	3	0	2	3	2	3	3	2	3	3	2	1	2	2	3	3	3	3	3	3	3	8	8
Magnolia_Warbler_0004_165535.jpg	1	4	3	5	3	1	3	6	1	3	3	1	4	4	3	3	3	3	2	3	3	3	1	2	3	3	6	6
Nashville_Warbler_0127_167494.jpg	1	1	1	5	3	1	3	5	1	1	3	4	1	1	3	3	3	1	2	3	3	3	1	1	3	3	5	6
Carolina_Wren_0083_186324.jpg	3	1	3	5	3	2	3	2	3	1	4	2	2	1	3	2	3	4	2	3	3	3	2	1	3	3	8	8
Yellow_Throated_Vireo_0080_794990.jpg	0	0	0	5	0	3	0	0	1	0	3	1	0	1	1	3	3	3	2	3	0	0	1	1	3	3	5	5
Herring_Gull_0048_46061.jpg	1	1	3	1	3	4	3	3	4	1	4	4	4	1	4	2	1	2	3	4	3	3	4	1	3	4	1	1
Yellow_Bellied_Flycatcher_0066_795514.jpg	3	4	3	5	3	3	3	3	3	4	3	2	4	4	2	3	3	2	2	3	3	2	2	4	3	3	0	0
Vermilion_Flycatcher_0030_42523.jpg	2	1	3	5	3	1	0	6	1	1	3	1	1	1	3	3	3	3	2	1	3	3	1	1	3	1	0	0
Myrtle_Warbler_0093_166986.jpg	0	1	1	5	3	1	3	5	4	1	3	3	1	4	3	3	3	3	2	3	3	3	3	1	3	3	6	6
Western_Gull_0004_55605.jpg	2	4	3	1	3	4	3	6	4	4	4	4	4	1	3	2	1	1	3	4	3	3	4	1	1	4	1	1
Western_Gull_0128_53852.jpg	0	4	0	1	3	4	3	0	4	4	4	4	4	1	3	2	1	2	3	4	3	3	4	1	3	4	1	1
Artic_Tern_0055_141524.jpg	0	0	0	2	0	0	0	0	4	0	0	4	0	1	3	0	1	3	2	0	3	0	0	0	3	3	4	4
Vermilion_Flycatcher_0053_42184.jpg	1	1	3	2	3	2	3	3	2	1	3	2	1	1	1	3	3	3	2	1	3	3	2	1	3	1	0	0
Least_Flycatcher_0029_30362.jpg	2	1	3	5	3	4	3	5	3	4	3	4	1	1	3	0	3	3	2	3	3	3	4	1	3	3	0	0
Red_Headed_Woodpecker_0039_183446.jpg	2	1	3	5	3	4	3	5	3	4	3	4	1	1	3	3	3	3	2	3	3	3	3	4	3	3	7	7
Le_Conte_Sparrow_0066_795206.jpg	0	0	0	2	0	4	0	0	2	3	3	4	0	1	4	2	3	3	2	3	3	0	2	1	3	3	3	3
Black_Tern_0102_144344.jpg	5	4	0	5	3	4	3	1	4	4	4	4	4	1	4	0	1	2	3	0	3	3	4	1	3	4	4	4
Acadian_Flycatcher_0071_795627.jpg	1	3	3	5	3	2	3	2	3	3	3	2	1	1	3	3	3	3	2	3	3	3	2	1	3	3	0	0
Herring_Gull_0004_48046.jpg	2	1	4	2	4	4	4	4	4	1	4	4	1	1	4	2	1	2	1	4	3	4	4	1	1	4	1	1
Elegant_Tern_0044_150946.jpg	4	1	0	2	3	4	4	3	4	1	3	4	1	1	3	0	1	2	1	3	3	4	4	1	3	2	4	4
Blue_Headed_Vireo_0075_156181.jpg	1	1	3	5	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	5	5
Artic_Tern_0041_142079.jpg	4	1	4	1	4	4	4	1	4	4	4	4	1	1	4	1	1	1	3	3	4	4	4	1	3	3	4	4
Marsh_Wren_0051_188260.jpg	0	4	0	1	2	4	3	2	4	4	3	0	3	4	2	2	3	3	2	3	2	2	0	1	3	3	8	8
Glaucous_Winged_Gull_0130_45210.jpg	2	4	3	3	3	3	4	5	4	4	3	3	4	1	4	2	1	1	3	3	3	3	4	1	3	4	1	1
Bewick_Wren_0023_185400.jpg	1	4	3	5	3	3	3	4	3	4	3	3	3	1	3	1	1	3	2	3	3	3	3	1	3	3	8	8
Black_Capped_Vireo_0026_155745.jpg	0	0	0	5	0	4	0	0	4	0	3	0	0	0	4	0	3	3	2	3	0	0	4	1	2	3	5	5
Cactus_Wren_0089_186023.jpg	0	2	3	5	3	3	3	4	3	2	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	8	8
Marsh_Wren_0134_188213.jpg	0	4	3	5	3	3	3	2	3	3	3	3	3	4	3	3	3	2	2	3	3	3	3	4	3	3	8	8
Pileated_Woodpecker_0110_180521.jpg	0	1	0	2	3	0	0	0	4	1	4	0	0	0	3	0	1	2	3	1	3	3	3	1	3	3	7	7
Red_Headed_Woodpecker_0024_183297.jpg	0	0	0	2	3	4	0	0	3	4	3	4	0	1	3	3	1	3	2	3	3	0	4	1	3	3	7	7
Pileated_Woodpecker_0097_180392.jpg	0	1	3	2	3	3	3	0	3	1	3	3	1	1	3	3	1	3	3	1	3	3	3	1	3	1	7	7
Vermilion_Flycatcher_0014_42533.jpg	2	1	3	5	3	2	3	3	2	1	2	2	1	1	2	3	3	2	2	1	3	3	2	1	3	1	0	0
Red_Eyed_Vireo_0084_156943.jpg	1	4	3	2	3	4	3	3	3	4	3	4	4	4	3	3	1	3	2	2	3	3	4	4	2	2	5	5
Least_Flycatcher_0076_30117.jpg	1	1	3	2	3	4	3	3	3	4	3	4	4	1	3	3	3	3	2	3	3	3	4	1	3	3	0	0
Carolina_Wren_0080_186919.jpg	0	0	0	5	3	2	0	0	3	3	3	3	0	2	3	3	1	3	2	3	3	0	3	2	3	3	8	8
Mourning_Warbler_0052_166537.jpg	2	0	2	5	0	2	2	3	3	1	3	2	1	1	2	2	1	2	2	3	2	0	3	1	3	3	6	6
Red_Cockaded_Woodpecker_0054_794699.jpg	0	2	3	2	3	4	3	2	4	2	3	0	4	0	3	3	3	3	2	3	3	3	0	0	3	3	7	7
Black_Tern_0082_144372.jpg	4	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	1	3	3	4	4
Heermann_Gull_0032_45774.jpg	1	1	3	5	3	3	3	3	4	1	4	3	1	1	3	3	3	1	2	4	3	3	3	1	3	4	1	1
California_Gull_0052_41047.jpg	1	4	3	3	3	4	3	3	4	4	3	4	4	1	3	2	3	2	2	4	3	3	4	1	3	3	1	1
Magnolia_Warbler_0032_165960.jpg	1	4	3	5	3	3	3	5	3	1	3	1	1	1	3	3	3	3	2	3	3	3	3	1	3	3	6	6
House_Sparrow_0073_112745.jpg	0	0	0	2	0	3	3	3	3	0	3	3	4	4	3	2	3	3	2	3	0	0	3	3	3	3	3	3
Acadian_Flycatcher_0012_795612.jpg	1	0	0	5	3	3	3	3	3	3	3	3	0	3	3	3	3	2	2	3	3	0	3	3	3	3	0	0
Winter_Wren_0026_189816.jpg	1	2	2	5	2	2	2	3	2	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	3	3	8	8
California_Gull_0053_41011.jpg	1	0	0	1	0	4	4	4	4	0	4	4	0	1	4	2	1	1	2	0	3	0	4	1	3	4	1	1
Elegant_Tern_0068_150526.jpg	4	4	0	5	3	3	3	4	3	4	3	3	4	4	3	3	2	1	3	3	3	3	3	1	3	3	4	4
Chipping_Sparrow_0023_108684.jpg	0	3	3	2	3	4	0	0	4	3	4	4	0	1	3	2	3	3	2	3	3	3	4	1	3	3	3	3
Great_Crested_Flycatcher_0087_29252.jpg	0	0	0	5	0	1	0	0	2	0	2	1	0	1	1	3	1	2	2	1	0	0	1	4	3	1	0	0
Nashville_Warbler_0023_167242.jpg	0	4	0	5	3	1	0	3	1	0	3	1	0	1	3	3	1	3	2	3	3	3	1	1	3	3	6	6
Carolina_Wren_0036_186722.jpg	2	3	3	1	2	1	3	5	1	3	2	1	3	1	1	2	3	3	2	2	3	3	1	1	3	2	8	8
Artic_Tern_0060_141955.jpg	1	1	4	2	4	4	4	5	4	3	4	4	1	1	4	3	1	3	2	3	4	4	4	1	3	3	4	4
Ivory_Gull_0010_49169.jpg	4	0	4	5	0	4	4	4	4	1	4	4	1	1	4	3	1	3	3	4	4	0	4	1	3	4	1	1
Heermann_Gull_0087_45658.jpg	5	4	3	1	3	3	3	2	3	4	3	3	1	4	3	3	1	2	3	3	3	3	3	1	3	3	1	1
Pine_Warbler_0007_171523.jpg	1	4	3	5	3	3	3	5	1	4	3	3	4	4	3	2	0	3	2	1	3	3	3	4	3	1	6	6
Marsh_Wren_0107_188390.jpg	0	0	0	2	3	4	3	2	4	3	3	4	2	1	3	3	3	3	2	3	3	0	4	1	3	3	8	8
Acadian_Flycatcher_0064_795584.jpg	1	4	3	2	3	3	3	3	3	4	3	3	4	4	3	0	3	3	2	3	3	3	3	4	3	3	0	0
Field_Sparrow_0091_113486.jpg	1	4	3	2	3	2	3	3	2	4	3	2	4	1	2	2	3	2	2	3	3	3	2	1	3	3	3	3
White_Breasted_Kingfisher_0088_73386.jpg	0	1	1	2	1	4	1	3	4	0	3	0	3	1	1	2	1	2	2	3	1	1	4	1	3	3	2	2
Canada_Warbler_0063_162324.jpg	2	1	1	2	1	1	1	3	1	4	1	1	1	1	1	2	3	1	2	1	1	1	1	4	3	1	6	6
Le_Conte_Sparrow_0060_795160.jpg	0	3	0	2	2	4	0	3	4	3	2	4	1	1	3	2	3	2	2	3	3	2	2	2	3	3	3	3
Western_Gull_0051_54320.jpg	1	4	3	5	3	0	4	1	4	4	4	4	2	1	3	2	1	1	2	3	3	3	4	1	3	4	1	1
Palm_Warbler_0082_168709.jpg	1	0	3	2	3	3	3	0	2	3	2	3	0	3	3	3	3	3	2	0	3	3	3	3	3	0	6	6
Magnolia_Warbler_0095_166098.jpg	0	4	3	5	3	1	3	3	3	3	3	1	3	3	3	3	3	3	2	3	3	3	1	3	3	3	6	6
Cape_May_Warbler_0012_162701.jpg	1	0	0	5	3	1	0	6	1	2	1	1	0	3	1	0	3	0	2	0	3	0	3	3	3	1	6	6
Carolina_Wren_0020_186702.jpg	1	1	3	5	3	3	3	2	2	3	3	2	3	1	3	2	3	3	2	3	3	3	3	1	3	3	8	8
White_Breasted_Kingfisher_0104_73398.jpg	0	1	1	2	1	3	1	3	4	1	3	3	1	1	1	0	1	3	2	3	1	1	3	1	3	3	2	2
Clay_Colored_Sparrow_0064_110664.jpg	0	3	0	2	3	2	0	0	2	3	3	2	0	1	3	0	3	2	2	3	3	0	2	1	3	3	3	3
Ring_Billed_Gull_0001_51416.jpg	0	1	0	1	3	4	0	4	4	1	4	4	1	1	3	1	1	1	3	4	3	3	4	1	4	4	1	1
Nelson_Sharp_Tailed_Sparrow_0036_118075.jpg	0	1	3	2	3	2	3	5	2	1	2	2	1	1	2	2	3	3	2	3	3	3	2	1	3	3	3	3
Winter_Wren_0109_189850.jpg	1	3	3	5	3	4	0	5	3	3	3	4	3	1	3	2	1	3	2	3	3	3	4	1	3	3	8	8
Chipping_Sparrow_0032_108882.jpg	1	0	0	2	0	4	4	3	4	3	3	4	1	1	4	3	3	3	2	3	3	0	4	1	3	3	3	3
Ivory_Gull_0027_48974.jpg	1	1	4	1	4	4	0	4	4	1	4	4	1	1	4	3	1	3	3	4	4	4	4	1	3	4	4	1
Ivory_Gull_0041_49172.jpg	5	1	4	2	3	4	3	2	3	2	4	4	2	1	4	3	1	3	3	4	3	4	4	1	3	4	1	1
Carolina_Wren_0142_186443.jpg	2	1	3	5	3	2	3	5	2	3	3	2	3	1	3	2	3	3	2	3	3	3	2	1	3	3	8	8
House_Sparrow_0015_111085.jpg	0	2	2	2	3	3	0	0	3	3	2	3	0	1	2	1	3	3	2	3	3	0	0	1	3	2	3	3
Myrtle_Warbler_0001_166770.jpg	0	0	0	5	3	3	0	0	4	3	3	4	0	1	3	3	3	3	2	3	3	0	1	4	3	3	6	6
Ring_Billed_Gull_0128_51403.jpg	5	1	3	1	3	4	3	2	4	1	4	4	4	1	3	1	1	1	3	4	3	3	4	1	1	4	1	1
Warbling_Vireo_0087_158355.jpg	1	4	1	5	1	3	1	0	4	4	3	3	4	1	1	1	3	1	2	2	1	1	3	1	3	2	5	5
White_Breasted_Kingfisher_0045_73600.jpg	0	0	0	1	0	3	0	0	4	4	0	3	0	4	3	1	1	3	2	3	1	0	3	4	3	3	2	2
Carolina_Wren_0128_186581.jpg	3	3	3	5	3	3	3	3	4	3	3	2	3	1	3	2	3	2	2	3	3	3	2	1	3	3	8	8
House_Wren_0091_188046.jpg	0	4	3	5	3	0	3	3	0	3	3	0	2	0	3	3	3	3	2	3	3	3	0	0	3	3	8	8
Palm_Warbler_0102_168829.jpg	5	1	3	5	3	4	3	3	1	1	3	4	1	1	3	3	3	3	2	3	3	3	1	1	3	1	6	6
Herring_Gull_0014_47814.jpg	1	3	2	2	3	4	2	5	4	3	4	4	1	2	3	2	1	3	3	4	3	3	3	2	3	4	1	1
Ivory_Gull_0089_49699.jpg	2	1	4	5	4	4	4	3	4	1	4	4	1	1	4	3	1	3	3	4	4	4	4	1	3	4	1	1
Cactus_Wren_0103_185506.jpg	1	2	3	1	3	3	3	3	3	2	3	3	2	2	3	2	3	3	2	3	3	3	3	2	3	3	8	8
Pied_Kingfisher_0068_72278.jpg	0	2	3	2	3	3	3	5	3	2	3	3	2	2	3	3	1	3	2	3	3	3	3	2	3	3	2	2
Cape_May_Warbler_0035_162658.jpg	3	3	3	5	1	1	3	2	1	3	0	1	3	3	3	0	3	3	2	3	1	1	1	3	3	3	6	6
Lincoln_Sparrow_0050_117744.jpg	1	1	3	2	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	3	3
Cactus_Wren_0042_185514.jpg	1	0	3	2	0	3	3	2	3	3	3	3	3	2	3	2	2	3	2	2	3	0	3	2	3	2	8	8
Henslow_Sparrow_0076_116810.jpg	1	3	3	2	3	3	3	3	3	3	1	4	4	1	3	2	3	2	2	1	3	3	3	3	3	1	3	3
Red_Headed_Woodpecker_0067_183710.jpg	2	4	4	2	3	4	3	6	1	4	1	4	4	1	3	3	1	3	2	1	3	3	4	1	3	1	7	7
Winter_Wren_0131_190061.jpg	0	1	3	5	3	3	3	5	2	3	3	3	3	3	3	3	3	3	2	3	2	3	3	3	3	3	8	8
Olive_Sided_Flycatcher_0013_30550.jpg	4	1	0	5	3	4	3	5	3	1	3	4	1	1	3	3	3	3	2	3	3	0	4	1	3	3	5	0
Chipping_Sparrow_0091_108308.jpg	1	4	3	5	3	3	3	3	3	4	3	3	4	1	3	2	3	3	2	2	3	3	3	1	3	2	3	3
Mourning_Warbler_0048_166596.jpg	0	1	1	2	1	1	1	5	3	1	3	1	1	1	3	2	1	3	2	3	1	1	3	3	3	3	6	6
Least_Flycatcher_0096_30233.jpg	1	3	3	2	3	0	3	3	3	3	3	0	1	0	3	0	1	3	2	3	3	3	0	0	3	3	0	0
Ivory_Gull_0015_49199.jpg	3	1	4	1	3	4	3	3	4	2	4	4	2	1	4	3	1	3	3	4	3	4	4	1	3	4	1	1
Scissor_Tailed_Flycatcher_0007_41917.jpg	2	4	3	5	3	4	3	1	4	4	4	4	4	1	3	3	3	3	2	4	3	4	4	1	3	4	0	0
House_Wren_0137_187273.jpg	1	2	3	5	3	3	3	2	3	3	3	3	3	2	3	3	3	1	2	3	3	3	3	1	3	3	8	8
Cactus_Wren_0040_185859.jpg	1	0	0	5	3	3	0	3	4	2	3	3	0	2	4	3	1	3	2	3	3	0	3	2	3	3	8	8
Forsters_Tern_0071_152142.jpg	2	0	0	2	0	4	4	4	4	4	4	4	0	1	4	2	2	3	3	4	3	0	4	1	3	4	4	4
White_Breasted_Kingfisher_0011_73267.jpg	3	0	1	5	1	3	1	3	4	3	3	3	1	3	1	3	1	2	2	3	1	0	3	4	3	2	2	2
Ivory_Gull_0071_49402.jpg	0	1	4	2	4	4	4	1	4	1	4	4	1	1	4	3	3	1	3	4	4	4	4	1	3	4	1	1
Least_Flycatcher_0004_30140.jpg	2	3	0	2	3	3	0	3	3	3	3	4	4	1	3	3	3	3	2	3	3	0	3	4	3	0	0	0
